seed,policy,reward_mode,n_queries,revenue,accept_rate,avg_price,avg_nprobe,avg_margin,w_n,w_budget_std,w_fair_std,w_budget_fair_ratio,w_enterprise_frac,w_budget_frac,w_easy_frac,w_hard_frac,w_budget_enterprise_mean,w_budget_budget_mean
42,fixed,satisfaction_retention,500,1.2755552687795662,0.602,0.005272000000000001,33.36,0.005088911069990602,500,0.01696764674227836,0.017687042845454987,1.0347541954213173,0.252,0.486,0.33,0.33,0.028839798677997505,0.0016473907932182152
42,hetero_linucb,satisfaction_retention,500,1.2933407287968655,0.554,0.007762000000000001,49.92,0.007546244699892588,500,0.01696764674227836,0.017687042845454987,1.0347541954213173,0.252,0.486,0.33,0.33,0.028839798677997505,0.0016473907932182152
